transaction_id,customer_id,branch_id,item_id,amount,payment_method,transaction_date,dining_option
9c9f919a-5b35-4754-bbb2-b11019cc521c,3d0ce45c-9a7f-4d94-aa00-d8ee190b93b4,378d22bb-0a16-4f22-8cd3-082ea35cd663,a537e8b3-298e-4199-8138-46af27e0a401,14321.59,Cash,2024-01-16,Dine-in
ccc93862-0d41-4fd8-b78a-335e57ff61e2,dec0622a-4f0e-4116-b7cf-bc2fe4fe1881,5f9ed62b-0fbe-497b-a014-223ec20e4655,a537e8b3-298e-4199-8138-46af27e0a401,42524.21,Online,2024-08-04,Online
7144d42f-b297-4130-a6d4-9a673c7b1ea0,145ae674-17bf-4ace-84c3-5cf56e6af54c,5f9ed62b-0fbe-497b-a014-223ec20e4655,2c986b19-b333-43c0-afea-4e81225395d9,39051.94,Online,2024-08-01,Dine-in
10b3ee23-7ad8-425e-947a-e1f6510e1065,222f0e62-dbec-4933-b418-e9b0c78a9693,378d22bb-0a16-4f22-8cd3-082ea35cd663,92f4b61d-ea43-4f34-9512-5081b0155745,19088.97,Online,2024-06-30,Dine-in
f5babc44-7dc6-446e-901f-c5e10c1ed273,da13c84f-af49-4908-8838-4fa42f185c78,abe0a116-a5ae-460f-b533-f8f0f77e05da,4d4e594e-dfe5-466f-9e3a-2ceb0cfe54a9,40035.85,Debit Card,2024-05-31,Take-out
1b3ec18c-3eb8-4065-a97b-3dc4ecdfb8e1,f36dd536-98b1-40b1-b6c3-f222e8559df0,babf3c19-c39d-4037-9d9b-79b596d539b4,5118fdd7-9c74-4bd9-8e31-336362edff12,7472.65,Cash,2024-03-04,Dine-in
8ef4fe12-e30e-4cbf-8d6f-2cfd5fa54662,31387945-5a78-4bae-bdea-65519d83c0d3,5f9ed62b-0fbe-497b-a014-223ec20e4655,060fd081-45d6-4f31-ab99-f82f7bc34b13,31061.48,Cash,2024-02-20,Online
9a84d3db-e56b-49b9-98cb-d68b7dcdeb86,ff6d8ee0-d8c6-444b-9883-4e155a707a70,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,32ae38a2-1cd7-463f-ae06-27b08b775a6e,37382.07,Debit Card,2024-07-04,Take-out
1be853ea-de0c-434c-90ff-f9296ddaff32,69284639-6230-4d4f-940b-fd9c6807bd7b,abe0a116-a5ae-460f-b533-f8f0f77e05da,ca064b82-7d49-4d86-891d-86d70a9d6ee0,23375.54,Debit Card,2024-07-03,Dine-in
43a26460-838f-4178-b4c5-2c1701809141,8a49112c-f590-4b37-bb76-bbeb84fddc9d,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,7613f8df-e6f9-4dac-85f5-7c487678116c,28871.3,Cash,2024-03-20,Online
05ffbeda-46c3-4e89-97f2-a13d75d42c45,3385d66e-da68-4a49-8f65-ab1fcea6a25c,5f9ed62b-0fbe-497b-a014-223ec20e4655,0c5ada72-d140-4250-9b13-f4e037d5571c,16678.08,Cash,2024-01-24,Dine-in
25545f71-7644-48b0-a022-4982d0e0fabb,72af8423-5dc1-4295-b99f-051d5ec25afb,babf3c19-c39d-4037-9d9b-79b596d539b4,eb0a9581-27d1-4ca1-86ef-fb95ce20e020,10719.64,Cash,2024-02-17,Take-out
2a1aa46b-97e4-42c6-8686-36c1be5f13b7,06b8674d-1eb0-4d50-b27b-2b83f431077a,5f9ed62b-0fbe-497b-a014-223ec20e4655,f514ddd0-cc60-42ed-8155-d641e7f7db72,34401.71,Cash,2024-03-22,Dine-in
328b8a99-d4af-43a7-9988-a55c65d8a96b,bc494449-c402-4434-b2c2-c1719ef386b2,5f9ed62b-0fbe-497b-a014-223ec20e4655,4048b46d-9d20-4dac-8568-db4c0d1533c5,12744.27,Online,2024-05-17,Dine-in
a8ac6556-02ad-49a8-bc38-d908e78ba175,0847aabd-649b-42bc-bfce-06d6b57338dc,5f9ed62b-0fbe-497b-a014-223ec20e4655,2c986b19-b333-43c0-afea-4e81225395d9,23493.53,Debit Card,2024-08-29,Online
4d66f519-0da7-461e-bf75-f7dfdd5b44cf,47631957-db61-4512-a473-601f0463d060,babf3c19-c39d-4037-9d9b-79b596d539b4,491fbf4e-fddc-475d-a05f-f17ded9cb70b,34286.77,Debit Card,2024-03-31,Online
e97717e5-94f7-49c0-9c0a-7a1dd47209ad,50de76de-5e56-4362-a094-296ac4b93ffd,649e845e-3fbd-4c6b-87f3-ca4d574220d8,8993cd23-1195-4bbc-ad10-dd90da62aed5,42743.02,Debit Card,2024-05-26,Online
e7ae4277-bf93-463d-bc3a-b7da78cee18a,ed65f14f-f8fb-4f3d-b6c9-14492aabbc9c,abe0a116-a5ae-460f-b533-f8f0f77e05da,7613f8df-e6f9-4dac-85f5-7c487678116c,45296.73,Debit Card,2024-04-16,Online
7c1c866f-2808-4aff-ad2e-caf73d1f7b95,fb5a2d11-36cd-463e-9a42-262667a1ba4e,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,496e02f7-ceb5-438a-91bb-fa01acd27f17,9395.84,Debit Card,2024-01-31,Dine-in
ebacabb2-a638-4a76-be03-cab1d61f037c,7abf0951-51fe-493e-8604-7e862823fbc8,39ccac95-b819-438a-a68e-bdab0fde1af1,abe16f26-8399-40d4-aee4-0b1cb9dc679d,14737.01,Cash,2024-01-14,Dine-in
ec3b7a06-09bd-4c62-8ffc-7a492fa38663,74cc2ccd-b649-4c4d-9fb4-c214a3a7e8e0,babf3c19-c39d-4037-9d9b-79b596d539b4,1e0bcc12-63cd-461b-85ff-d03947a960f0,8414.4,Online,2024-06-23,Online
882473df-f6b9-4e7a-be28-be10462a06b5,f7102b59-ec70-4549-a64d-b1f0a26b56ec,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,3bc02c19-df8c-4ea1-b0ad-6c38594c5b93,48395.35,Cash,2024-08-31,Online
8c1c3d27-221d-4a4e-b9ac-a0154c707fa1,db38d91d-6fcb-4a3f-9a21-68474739773a,5f9ed62b-0fbe-497b-a014-223ec20e4655,4c97dbae-3d1e-4fa9-923f-580bac28ff35,7205.66,Debit Card,2024-05-14,Online
a9f75f47-bf2b-42fb-ad38-d3b82f1b44c0,cfa710fb-3e8c-40f8-9840-c51e35180aef,5f9ed62b-0fbe-497b-a014-223ec20e4655,ca064b82-7d49-4d86-891d-86d70a9d6ee0,35196.86,Debit Card,2024-01-04,Dine-in
8701224a-b544-464f-a17c-e00cb2810b06,315ec0df-5e1f-49b4-81c6-20c335ed3bd6,5f9ed62b-0fbe-497b-a014-223ec20e4655,f12f981b-cc01-498a-a175-04c85e7b4633,47542.39,Cash,2024-04-23,Online
48e17d38-c068-4b81-9c7d-4b1e7267df13,e594c1db-7947-4abe-ad36-1598e452a6ee,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,07bba485-481e-4b1e-af12-daf3b91f0518,22715.98,Online,2024-02-09,Take-out
4d376e0f-bbbe-4005-855d-b3a67be4be88,ae7df42f-156c-4965-8c82-350174124c74,babf3c19-c39d-4037-9d9b-79b596d539b4,060fd081-45d6-4f31-ab99-f82f7bc34b13,3823.65,Debit Card,2024-02-17,Take-out
fb9bb36e-d226-4733-9e9a-fb1657196f9c,98b7d67e-bb32-48cb-a7e1-8acb9788dc71,39ccac95-b819-438a-a68e-bdab0fde1af1,cb084529-05ff-4e93-8206-9c121a58ab37,6523.54,Cash,2024-02-01,Online
3ca0d4e5-1095-4e60-99b9-72dd9e30182a,4114d65a-d713-479f-917d-401830e398d9,5f9ed62b-0fbe-497b-a014-223ec20e4655,8cca0078-a623-4995-bc19-3d4aef44d7a1,35038.12,Cash,2024-02-04,Take-out
a3f8747f-ac29-4331-9446-53a308374ebc,2456b178-a6fd-43cd-af36-f56dede035e7,babf3c19-c39d-4037-9d9b-79b596d539b4,b3966786-ba47-47e2-a68a-f8480c7db503,34082.21,Online,2024-02-13,Dine-in
8ae21c83-ff22-4e2f-829b-a94142cc6891,25db491a-0d81-4313-98fb-7790e7e085f8,39ccac95-b819-438a-a68e-bdab0fde1af1,313e8e81-2828-4405-bafc-34250209ba18,48402.28,Online,2024-04-03,Dine-in
130a1f30-24c2-4bc5-b38a-10bd9856dc3b,c8af5b0e-96ed-4898-bf01-496d12d02026,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,ca064b82-7d49-4d86-891d-86d70a9d6ee0,6785.66,Cash,2024-01-19,Dine-in
c29d7bad-4dfc-43bd-b48b-4dca3bccb55a,79a4ee24-bdd5-4720-ae98-2fd5c4cd239d,39ccac95-b819-438a-a68e-bdab0fde1af1,5379fde9-c991-4826-bd6b-139f7701e85e,33067.01,Cash,2024-09-15,Online
64486280-368b-4501-bdc3-e562d9ef4c17,d3a9b802-aa75-41e1-a2fe-9dd3a6cf485a,abe0a116-a5ae-460f-b533-f8f0f77e05da,d305cd75-7538-4c9f-943d-8caa478f6b7f,21817.12,Debit Card,2024-07-20,Dine-in
9301fbf5-610d-4aa5-939b-6fd0c57191a5,ae7df42f-156c-4965-8c82-350174124c74,5f9ed62b-0fbe-497b-a014-223ec20e4655,ca064b82-7d49-4d86-891d-86d70a9d6ee0,19686.26,Cash,2024-01-04,Online
2bd4498f-c9c9-4965-a3b2-d2a162a5589c,34acf534-ab22-4fc7-9d14-458a6a62a8be,39ccac95-b819-438a-a68e-bdab0fde1af1,5118fdd7-9c74-4bd9-8e31-336362edff12,47085.55,Debit Card,2024-01-08,Take-out
759a2749-c595-46ad-8aa6-287244a6b96a,d6d2ff67-0787-46c2-8e0d-fa6c76a1913e,3049a45b-fe40-43c4-adf6-c1a36102bbc5,41af2d58-9866-47e0-b17b-72dcd08026ea,47052.3,Online,2024-01-19,Take-out
d58fb5c1-aade-4fad-abd7-957c4b730266,02136f18-f3f8-440b-9008-e5a01ae74c8b,5f9ed62b-0fbe-497b-a014-223ec20e4655,2c986b19-b333-43c0-afea-4e81225395d9,31351.77,Cash,2024-08-12,Take-out
a74f3f51-b398-4906-a3d3-71379261ed53,291bb999-4957-47b4-9530-771374b8bbe7,5f9ed62b-0fbe-497b-a014-223ec20e4655,d0d9f786-f3eb-4f10-a3e1-7a6a2543c8ac,9962.55,Online,2024-04-05,Online
eacd5035-eae2-4188-ac09-ef5a9fa410a9,c57acdef-8197-4810-bff6-ebdd3fb56e65,649e845e-3fbd-4c6b-87f3-ca4d574220d8,313e8e81-2828-4405-bafc-34250209ba18,46529.26,Cash,2024-03-06,Take-out
7fe6c99f-5e65-4c6d-bee7-c46a051d85fd,15bcd16d-fb48-4669-a865-daa4bd2398c7,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,3bc02c19-df8c-4ea1-b0ad-6c38594c5b93,37619.34,Cash,2024-05-16,Take-out
16aaf868-6534-4831-b382-f7302085a4f4,2993b799-5da0-4eb5-87c2-3d8f3639e44b,378d22bb-0a16-4f22-8cd3-082ea35cd663,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,5134.85,Cash,2024-04-25,Online
3994a6c3-3441-48db-966d-0b8cd0896104,bc87fc1b-56ff-4961-bc84-46538f146aa3,39ccac95-b819-438a-a68e-bdab0fde1af1,d1f2a17d-e4f7-4c1e-84a4-3210fc7a818d,38703.28,Cash,2024-01-10,Take-out
56e4c1bf-26a9-41d5-8f3e-f7f3809cad16,b7428614-9d4d-460a-a3db-027d46c4d33d,39ccac95-b819-438a-a68e-bdab0fde1af1,a537e8b3-298e-4199-8138-46af27e0a401,25254.89,Cash,2024-07-13,Take-out
df42fc85-4c07-4b8d-a1c9-4ee777187b4c,c843bd33-1ae0-4843-a848-caf79dd34343,babf3c19-c39d-4037-9d9b-79b596d539b4,d305cd75-7538-4c9f-943d-8caa478f6b7f,33258.29,Cash,2024-02-11,Dine-in
9e645e8e-2eec-4ca6-93ec-eb0704f74a72,6ef9f54b-d300-4351-8e6d-cce2268f7a59,347a3a9d-c367-4763-8de0-880a913c387d,cba34c2e-1fc5-453f-b235-45432e9139e1,34838.89,Online,2024-09-01,Take-out
b70189c7-711e-480b-98c9-17fe590afcad,f1127127-eb34-4d68-9afe-8c14b5c8cc3c,347a3a9d-c367-4763-8de0-880a913c387d,c400048e-ca69-467e-a7dc-cae9693446fb,16397.52,Debit Card,2024-08-14,Online
bac02a9a-3757-4e0d-bb71-31e4d40c151e,12881da6-3444-4a8b-abad-09dbd0579a49,abe0a116-a5ae-460f-b533-f8f0f77e05da,d0d9f786-f3eb-4f10-a3e1-7a6a2543c8ac,33787.22,Cash,2024-07-22,Online
86d8719a-1201-4cb5-b687-53653e5b026d,d518a8d3-b0b6-4cc0-9e3d-c64448f3edd6,347a3a9d-c367-4763-8de0-880a913c387d,496e02f7-ceb5-438a-91bb-fa01acd27f17,9315.35,Online,2024-05-17,Dine-in
5b9fdfec-01eb-4d60-bd8b-e02af67fbf80,3746e440-0e83-4942-b040-13ecb01db32e,649e845e-3fbd-4c6b-87f3-ca4d574220d8,8993cd23-1195-4bbc-ad10-dd90da62aed5,24666.95,Cash,2024-05-04,Online
c20fc348-e388-4975-bea7-fdbfe9a2eb6a,b74d55c9-1808-40d3-a9c1-d9577d45a6a6,378d22bb-0a16-4f22-8cd3-082ea35cd663,bd5961bf-19fb-4260-b34b-bb97fe4747ee,3634.4,Debit Card,2024-09-06,Take-out
730bc870-2993-4c9e-a3a9-78d75a13a64a,71ba27ec-3632-42da-9f6e-28ab88ddae37,5f9ed62b-0fbe-497b-a014-223ec20e4655,6c2554d4-c727-4c89-9031-81b2c831e6c7,36873.59,Debit Card,2024-02-22,Take-out
07b9546f-1f5f-4b73-82b6-04ca95d51a28,3746e440-0e83-4942-b040-13ecb01db32e,abe0a116-a5ae-460f-b533-f8f0f77e05da,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,12155.57,Online,2024-06-28,Online
fef28726-5cb7-4509-b54b-49f3751ee923,d61bf12b-cfa8-453c-b98e-dea68998852d,5f9ed62b-0fbe-497b-a014-223ec20e4655,5379fde9-c991-4826-bd6b-139f7701e85e,18825.63,Online,2024-08-18,Take-out
caa475e7-0517-446c-be63-1d39695453a5,4550492f-1840-46d6-9cae-acc051af2e35,babf3c19-c39d-4037-9d9b-79b596d539b4,7613f8df-e6f9-4dac-85f5-7c487678116c,36674.52,Cash,2024-08-24,Online
9d6c4b59-f662-44bf-9b8d-3b356b9423a1,323aba6d-dc2b-4cc5-8add-96048e55ae02,babf3c19-c39d-4037-9d9b-79b596d539b4,6c2554d4-c727-4c89-9031-81b2c831e6c7,3183.57,Debit Card,2024-07-01,Take-out
6fe886f1-a6f7-4ed6-9383-ba68c011bc5e,13c4581b-7849-4734-b23c-d1e1dbb5609d,abe0a116-a5ae-460f-b533-f8f0f77e05da,ca064b82-7d49-4d86-891d-86d70a9d6ee0,35879.44,Debit Card,2024-08-04,Take-out
2cf9b3a3-f81b-4b4a-a19d-8c6884db4cc3,6b71ae06-6b87-46b8-b454-f03dd860d8b9,378d22bb-0a16-4f22-8cd3-082ea35cd663,6c2554d4-c727-4c89-9031-81b2c831e6c7,9076.69,Cash,2024-07-27,Take-out
1337dced-b1be-44b9-abef-95e961a7b27b,213b4919-06cd-4711-86fd-c42fe3ef1db8,347a3a9d-c367-4763-8de0-880a913c387d,491fbf4e-fddc-475d-a05f-f17ded9cb70b,44988.44,Debit Card,2024-03-22,Online
df3dfa1c-e41a-42e7-8047-ede8beccd0ae,3e43376a-7ae0-460d-978b-373cee7ee5df,babf3c19-c39d-4037-9d9b-79b596d539b4,9a32d0f8-3d33-4c0a-8ed9-e785c6fce67c,9588.25,Cash,2024-02-05,Take-out
43f64a5a-00f2-45fd-bff9-07f5b0a88657,e828c7be-75d7-4df4-8576-faacf19e5308,649e845e-3fbd-4c6b-87f3-ca4d574220d8,a537e8b3-298e-4199-8138-46af27e0a401,38954.95,Online,2024-07-30,Dine-in
dff3fa3e-8fdb-4479-aa53-9ec8a637c6aa,d6b9515e-f8da-4523-85cb-4f35ee3aa956,347a3a9d-c367-4763-8de0-880a913c387d,99bf5f91-060e-467d-83a5-f09e226a00cf,30082.88,Cash,2024-03-17,Dine-in
1eeb55e7-714d-430e-9f57-577469c99da5,3d4f8990-b4d9-4f64-8080-691a294c18cd,babf3c19-c39d-4037-9d9b-79b596d539b4,ec37bf77-d24d-46f0-9c9f-03b2fa387c88,12078.43,Online,2024-02-23,Online
6e337f16-020c-4b9a-ab6b-5afa0fb7c632,98ec450e-538c-440c-908d-c426082f8431,378d22bb-0a16-4f22-8cd3-082ea35cd663,07bba485-481e-4b1e-af12-daf3b91f0518,17049.83,Debit Card,2024-08-12,Dine-in
c6ef3dab-a664-40b3-857d-8e39ccab4beb,ed90b69e-3e2b-453b-96f2-f492ad011510,abe0a116-a5ae-460f-b533-f8f0f77e05da,1e0bcc12-63cd-461b-85ff-d03947a960f0,25799.3,Online,2024-08-23,Dine-in
a19e127d-822b-4ea5-8003-e7a4010e5aa9,b74d55c9-1808-40d3-a9c1-d9577d45a6a6,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,313e8e81-2828-4405-bafc-34250209ba18,16006.08,Cash,2024-04-27,Online
1223fe78-9edf-4950-ad67-fa6ee03c448a,39f1478b-1c31-40d7-898d-f108b60529f9,5f9ed62b-0fbe-497b-a014-223ec20e4655,d1f2a17d-e4f7-4c1e-84a4-3210fc7a818d,36571.21,Cash,2024-01-08,Dine-in
0291b1c8-38ef-4cf3-a4a2-d58713d48922,72af8423-5dc1-4295-b99f-051d5ec25afb,347a3a9d-c367-4763-8de0-880a913c387d,f514ddd0-cc60-42ed-8155-d641e7f7db72,20911.85,Cash,2024-04-05,Take-out
42f0bc57-68e0-43e6-8501-c3d1b2138634,649df21b-301d-487a-bffd-7ea07ab24259,378d22bb-0a16-4f22-8cd3-082ea35cd663,abe16f26-8399-40d4-aee4-0b1cb9dc679d,25703.82,Debit Card,2024-01-28,Online
905db35a-370b-4397-8679-f6a91e8567b7,f5450ff6-9178-43d2-bc9d-d04ce3ee2c22,39ccac95-b819-438a-a68e-bdab0fde1af1,4048b46d-9d20-4dac-8568-db4c0d1533c5,45198.24,Online,2024-02-11,Dine-in
740c139a-c91c-4037-824d-51c5c9a67262,1f05a3dd-6ead-406a-a7f6-5676d89579ab,abe0a116-a5ae-460f-b533-f8f0f77e05da,313e8e81-2828-4405-bafc-34250209ba18,21808.91,Cash,2024-08-17,Online
1edcf2ae-b0fb-45d5-bb7c-972b21b96783,953e24d0-8460-4183-b205-f9e796ed75c8,378d22bb-0a16-4f22-8cd3-082ea35cd663,4048b46d-9d20-4dac-8568-db4c0d1533c5,48655.78,Debit Card,2024-04-19,Dine-in
bfe57182-478d-4a95-ad56-61fe33e0d4f5,bb279d9e-b5d8-4ae5-9267-f184016429df,649e845e-3fbd-4c6b-87f3-ca4d574220d8,32ae38a2-1cd7-463f-ae06-27b08b775a6e,34459.42,Cash,2024-06-20,Dine-in
c20a2c4c-7341-4205-909c-06d301f5d33e,315ec0df-5e1f-49b4-81c6-20c335ed3bd6,347a3a9d-c367-4763-8de0-880a913c387d,f12f981b-cc01-498a-a175-04c85e7b4633,3049.28,Cash,2024-07-01,Dine-in
6a76e843-bf69-492c-8623-f785b78e9757,59db4362-9b83-4aa7-ae55-bf2d27e14ece,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,0a05fc9c-16de-4ae1-b9c1-c6ba1fb01009,28028.46,Cash,2024-04-02,Take-out
af10128b-e87d-4bc1-9525-3d352b6d4fe1,1f05a3dd-6ead-406a-a7f6-5676d89579ab,5f9ed62b-0fbe-497b-a014-223ec20e4655,7613f8df-e6f9-4dac-85f5-7c487678116c,35562.76,Debit Card,2024-07-12,Take-out
0e9c5e33-83c6-4618-a309-49d2b7b3f1d6,9febe1ce-1a5c-4c6e-8107-160d07d8cadb,378d22bb-0a16-4f22-8cd3-082ea35cd663,b3966786-ba47-47e2-a68a-f8480c7db503,44561.92,Cash,2024-07-16,Dine-in
edc2ed6e-b0b1-491d-a0a0-1c6aa65f991e,594fc3ba-edb2-490c-bdb9-af255f636e2a,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,a6d9f276-b62b-47f5-ae86-b501adfd795e,4320.5,Cash,2024-03-23,Dine-in
590a1fd2-275b-4045-b58d-c66eb3527c6a,784cc97f-7b26-4540-929a-4eaa2b0ea79b,5f9ed62b-0fbe-497b-a014-223ec20e4655,ca064b82-7d49-4d86-891d-86d70a9d6ee0,35387.84,Online,2024-05-23,Take-out
0fed35cf-e0fc-4e6a-93b4-16772c3a953f,3d0ce45c-9a7f-4d94-aa00-d8ee190b93b4,babf3c19-c39d-4037-9d9b-79b596d539b4,2c986b19-b333-43c0-afea-4e81225395d9,7313.01,Debit Card,2024-04-22,Dine-in
c153c5d4-3295-41f6-ba0f-27115efde1eb,35ba7779-9867-4cb0-9906-b17b0f05e7f7,347a3a9d-c367-4763-8de0-880a913c387d,190f2e6b-ae62-4564-88ef-b4f63b4201de,5809.71,Online,2024-08-06,Dine-in
3f8a59cd-ae65-46c6-86b9-431b300973b1,c8e251d2-c7ce-4f00-93ea-c1fa5f01e785,39ccac95-b819-438a-a68e-bdab0fde1af1,4c97dbae-3d1e-4fa9-923f-580bac28ff35,11974.7,Online,2024-02-07,Take-out
f63f4c94-b680-49fd-a9c7-a1fb56a47d3e,d9d121d1-650b-4d62-b567-02d9ab5884bd,347a3a9d-c367-4763-8de0-880a913c387d,e6deb1bf-5171-47ea-9e8d-6952abf657cd,3222.69,Online,2024-08-24,Take-out
0bab77c5-81b7-48e8-9550-458d2ed27621,790cc6b9-6e93-4fa6-8e6a-0846e452316e,347a3a9d-c367-4763-8de0-880a913c387d,b3966786-ba47-47e2-a68a-f8480c7db503,21030.63,Debit Card,2024-08-05,Take-out
88876927-0b60-4fe7-bec0-f972c8aa1351,f07b177b-7f8c-4f59-833f-cb02a3ab3d56,649e845e-3fbd-4c6b-87f3-ca4d574220d8,2c986b19-b333-43c0-afea-4e81225395d9,32038.28,Debit Card,2024-01-02,Dine-in
d9bb4d76-de9b-473a-a780-cb5f27169606,3fd7e865-406b-470e-acfc-11388af07427,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,c400048e-ca69-467e-a7dc-cae9693446fb,15420.37,Debit Card,2024-01-20,Dine-in
76920f96-b31f-466a-9cb1-1f3d80bcd76b,b2f50e6e-99e4-4abb-9298-01d63b355a4a,39ccac95-b819-438a-a68e-bdab0fde1af1,92f4b61d-ea43-4f34-9512-5081b0155745,41563.07,Online,2024-05-18,Dine-in
8f243e01-5216-43b2-82e4-5015cbc8556b,db9595f0-5dde-47de-8e67-ed6b0d85cecf,378d22bb-0a16-4f22-8cd3-082ea35cd663,41af2d58-9866-47e0-b17b-72dcd08026ea,45965.24,Debit Card,2024-02-01,Dine-in
04f53d87-a137-45d4-b51a-ade27fbb1a5b,87cf0312-e845-44f2-8353-15e068e7bac6,378d22bb-0a16-4f22-8cd3-082ea35cd663,cba34c2e-1fc5-453f-b235-45432e9139e1,33233.05,Cash,2024-03-21,Online
f05eb38f-fad8-412f-b5fd-eafde2d592e4,3d7dd5c5-6693-4333-80df-07d4645b741d,5f9ed62b-0fbe-497b-a014-223ec20e4655,c400048e-ca69-467e-a7dc-cae9693446fb,29843.87,Cash,2024-06-30,Dine-in
9d364bd8-729d-4f3a-8c79-a29c0274e5f1,de74aa2a-0129-4430-9e62-d59c910217e7,3049a45b-fe40-43c4-adf6-c1a36102bbc5,491fbf4e-fddc-475d-a05f-f17ded9cb70b,20942.58,Online,2024-02-25,Dine-in
a7450cad-a35a-4c93-8d09-79fcafa59310,e5a7b87c-d45d-4959-a4df-9094125beebb,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,e6deb1bf-5171-47ea-9e8d-6952abf657cd,9711.13,Online,2024-04-15,Dine-in
aaf993ba-1dc6-4fd4-a8d4-1458b5b9734b,cc7d5eee-9be7-4c08-a02c-9282154578da,5f9ed62b-0fbe-497b-a014-223ec20e4655,b9c8cbb6-f6aa-420f-90e0-21f6f277a1c8,24980.28,Cash,2024-04-09,Take-out
5d4b4934-16cb-48c9-ae21-507c2ce29da5,8a2b52cd-c782-4550-ae0b-1635d5497b30,39ccac95-b819-438a-a68e-bdab0fde1af1,07bba485-481e-4b1e-af12-daf3b91f0518,5180.54,Debit Card,2024-08-31,Take-out
3ce86a12-a903-4d1c-a3dc-ac8310649ac2,abf97df5-d085-4b71-b0b5-25df55682acd,5f9ed62b-0fbe-497b-a014-223ec20e4655,f12f981b-cc01-498a-a175-04c85e7b4633,17034.9,Debit Card,2024-01-25,Take-out
34f2843b-b810-4ec3-88da-e0cc9a69b667,3385d66e-da68-4a49-8f65-ab1fcea6a25c,378d22bb-0a16-4f22-8cd3-082ea35cd663,99bf5f91-060e-467d-83a5-f09e226a00cf,15536.27,Online,2024-03-21,Online
f759bd94-62e3-4264-9b77-b8ba00250c95,22b723cc-6e0c-45dc-9d39-b8c54b3a0bd1,a0ed89bd-52cc-4b02-926f-54b2f43bcdef,92f4b61d-ea43-4f34-9512-5081b0155745,46783.32,Online,2024-03-02,Online
88cef02c-d28f-469d-bf8d-ddb65cc2280f,d61bf12b-cfa8-453c-b98e-dea68998852d,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,d1f2a17d-e4f7-4c1e-84a4-3210fc7a818d,6362.35,Cash,2024-07-27,Dine-in
de943801-5cc8-4089-a719-e8749a6c7f90,7857a7fa-7074-42c1-9de0-fb581679fc70,39ccac95-b819-438a-a68e-bdab0fde1af1,d0d9f786-f3eb-4f10-a3e1-7a6a2543c8ac,48405.81,Online,2024-06-04,Dine-in
df114071-c9e7-4ea8-81f4-139f73c9a312,81c0fb75-b497-4b11-8ec1-7afe0e02fe01,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,18787a1a-212c-4040-aa65-07f428b141e7,45785.11,Online,2024-04-16,Dine-in
b3e322ec-3214-43c4-b6ac-a1969a442d11,97978222-9dbb-4174-9cb5-004121c186d1,5ba49369-5f20-4561-9ceb-c9e2b93eb1c0,bd5961bf-19fb-4260-b34b-bb97fe4747ee,14963.52,Cash,2024-04-13,Online
79e1fe6b-30ba-4cfb-8301-a635c1d3e3db,025a3358-76a8-4a7e-b16d-e725a19b0aa2,babf3c19-c39d-4037-9d9b-79b596d539b4,ca064b82-7d49-4d86-891d-86d70a9d6ee0,13517.09,Online,2024-08-11,Online
f9fa3f67-c14d-4a77-90eb-061d19227e35,3f434fa7-c01f-4bb3-9467-b7917348ef5f,babf3c19-c39d-4037-9d9b-79b596d539b4,a6d9f276-b62b-47f5-ae86-b501adfd795e,24358.55,Online,2024-04-07,Online
5f9fa5fd-384b-46b8-8906-2299c290c493,12ddae8b-4b9d-4810-8b86-0caf47c69b18,378d22bb-0a16-4f22-8cd3-082ea35cd663,bd5961bf-19fb-4260-b34b-bb97fe4747ee,5613.35,Online,2024-09-15,Take-out
e77b4590-d685-4d02-b663-e1beb30908f1,79a4ee24-bdd5-4720-ae98-2fd5c4cd239d,649e845e-3fbd-4c6b-87f3-ca4d574220d8,99bf5f91-060e-467d-83a5-f09e226a00cf,19109.18,Cash,2024-06-19,Online
9f76509d-6b1a-4920-9ef5-6ea0bd1f6c05,c8d53385-0080-4ee0-b6fb-09bc6b8f3130,5f9ed62b-0fbe-497b-a014-223ec20e4655,4c97dbae-3d1e-4fa9-923f-580bac28ff35,4035.71,Debit Card,2024-05-02,Online
53c70e97-804b-4c9c-b8fa-3af15a313e7d,87b8679c-0397-427f-a166-6bed387a12e0,347a3a9d-c367-4763-8de0-880a913c387d,abe16f26-8399-40d4-aee4-0b1cb9dc679d,28996.55,Cash,2024-01-15,Take-out
